tweet_id,tweet_text,dateTime,author_id,retweet_count,like_count,quote_count,reply_count,UserLocation,Tweet_Place,URLs,mentions,hashtags,sentiment
1466541236601376769,Does anyone need any Christmas present  Ideal for train lovers  👌🏻 ,2021-12-02 22:54:12+00:00,2995789073,0,0,0,0,,"Bolton, England",['https://t.co/B3eZhzNj18'],[],[],positive
1466541141264769030, Thank you for giving Amelia the opportunity to sing a solo in the Christmas production   where her singing started and you would be so proud of her  ,2021-12-02 22:53:49+00:00,248399937,2,10,0,1,,"Stockport, England",['https://t.co/LBSGkHxo7S'],"['sptacademy', 'CaleGreenPS']",[],positive
1466540782396006405,  Just watching a prick on Question Time from Nervtag saying he wouldnt go to a Christmas party even if everyone was vaccinated and tested  Professor Bell End,2021-12-02 22:52:24+00:00,976542281195978753,0,25,0,0,"Bradford, England","Bingley, England",[],"['Iromg', '10DowningStreet']",[],neutral
1466540102616768513,Yes  it s childish  but the Christmas Elf Instagram filter is quite good fun lol ,2021-12-02 22:49:42+00:00,63158472,15,77,1,12,United Kingdom,"Scotland, United Kingdom",['https://t.co/JfhfSKt0Hj'],[],[],positive
1466540058958352390,Kicking off Christmas with the Muppets Christmas Carol  I love this movie  ☃️🎁🎄🎅🤶 ,2021-12-02 22:49:31+00:00,258429898,0,0,0,0,"Leicester, England","Leicester, England",['https://t.co/nrJKKvafvc'],[],[],positive
1466539918763589633,Go to your Christmas party  and have a good time  🎄,2021-12-02 22:48:58+00:00,20305802,0,3,0,0,"Leicester, England","Blaby, England",[],[],[],positive
1466539813515849739,So Boris had a christmas party gutted I wasn’t invited tbf 😆 ,2021-12-02 22:48:33+00:00,1165364327102263296,0,0,0,0,"Bicester, England","Bicester, England",['https://t.co/GtjarPkDZf'],[],"['Boris', 'christmas']",neutral
1466539771430379531, I hope the ghosts of Christmas past visits him and never leaves ,2021-12-02 22:48:23+00:00,928471800035598336,0,0,0,0,,"Hull, England",[],['MrRobertBob1'],[],negative
1466539733643890699,No more nutcracker dolls as a  Christmas ornament  Racist against German 19th century soldiers cancelled,2021-12-02 22:48:14+00:00,910529462302838784,0,2,0,1,"London, England","Camberwell, London",[],[],['cancelled'],negative
1466539722579197952,Hark the Herald Angels Sing  Christmas Carols at the Cathedral with the Lord Mayor  Manchester Cathedral looking fabulous for it’s 600th Birthday   great job Dean Rogers and the team  Christmas christmas carols Lord Mayor herald angels sing cathedral sixhundredyears ,2021-12-02 22:48:11+00:00,330339366,0,4,0,0,"Manchester, England",Manchester Cathedral,['https://t.co/3vBQm2dwFf'],[],"['Christmas', 'christmas', 'carols', 'Lord', 'Mayor', 'herald', 'angels', 'sing', 'cathedral', 'sixhundredyears']",positive
1466539379221057539,the smoked cheddar and crackers are out  there’s a bottle of red on the go  and the football is back on amazon prime…guys  I think it’s christmas,2021-12-02 22:46:49+00:00,18698612,0,5,0,0,SE7,"Greenwich, London",[],[],[],neutral
1466919697585262595,Currently taking bookings for up to and including Sunday 26th December  Save worrying about getting two taxis home from your Christmas night out when The Berrie Bus can take eight passengers  contact on 07967961063 or direct message through Twitter  ,2021-12-03 23:58:04+00:00,1215172392638730240,10,14,0,0,"Dundee, Scotland",Mayfield Sports Centre,['https://t.co/RhWnJ14BvY'],[],[],positive
1466919448854646787,  God Forbid if Boris Johnson and  Tory Government had to do lockdown with OmicronVarient  They wouldn t stand a hope in hell with the electorate being compliant after the news of downingstreetparty oneruleforthem Christmas,2021-12-03 23:57:05+00:00,28393573,0,1,0,1,"Wales, United Kingdom","Cardiff, Wales",[],"['ThangamMP', 'bbcquestiontime']","['Tory', 'OmicronVarient', 'downingstreetparty', 'oneruleforthem', 'Christmas']",neutral
1466919154657730560,Meltingly tender meat  skin crisped to golden perfection 😋👌❤ this is a traditional DUCK CONFIT We re taking CHRISTMAS  amp  BOXING DAY bookings  🥳🎊🥂 ,2021-12-03 23:55:55+00:00,1453363538785882117,0,2,0,0,"Beckenham, London, UK ","Bromley, London","['https://t.co/UHUFniH1Fh', 'https://t.co/LIh3luT9Fc']",[],[],positive
1466919127172399116,Well  I have to get the use out of my 4 Christmas jumpers during December 😊🎄 ,2021-12-03 23:55:48+00:00,1250770859305979905,1,2,0,1,"Scotland, United Kingdom","Glasgow, Scotland",['https://t.co/YRDMAoHvah'],[],[],neutral
1466919049858850817,Yet again  came up trumps with a amazing Christmas night out with   Top food and service  Thanks guys xx,2021-12-03 23:55:30+00:00,173517459,0,0,0,0,,"Southport, England",[],"['TheBoldHotel', 'stevecharles6']",[],positive
1466918623797297163,Christmas makes this city colourful and dramatic🎄 ,2021-12-03 23:53:48+00:00,1394657164241801220,0,0,0,0,,University of Dundee,['https://t.co/jeJwhLjy7Z'],[],[],neutral
1466918135316029443,Christmas means Chester for IN CAHOOTS this year 1  Sat 11th Dec at Custom House  Chester 9pm til late  2  Friday 17th Dec at The Wheatsheaf  Chester 9 to 11pm 3  Sun 19th Dec at Off The Wall  Chester 9 to 11pm  4  NEW YEARS EVE PARTY at the MCA  Maghull  £15 entry  ,2021-12-03 23:51:52+00:00,88487451,1,3,1,0,New Brighton,"Wallasey, England",['https://t.co/6yvltQ2mQE'],[],[],negative
1466917997965189124,I started my shift at 5… posso dizer que já estou farta de ouvir Christmas songs 😐,2021-12-03 23:51:19+00:00,921341555646124032,0,3,0,2,"London, England","East Ham, London",[],[],[],neutral
1466917824744636416,Being the first person to sing 🎶 Jingle bells to the lovely Anna tonight and getting a free pint of icebreaker for my effort  Let the countdown to Christmas begin in my favourite local  ,2021-12-03 23:50:38+00:00,931221589374488578,0,6,2,1,"Saint Helens, England",The Gerard,['https://t.co/p12lvUQI6i'],['TheGerardWA10'],['icebreaker'],positive
1466917773939032073,  I posted this on Twitter a day or two ago  Jayne  and make no excuse for reposting it in reply to your post     My family   children  grandchildren and great grandchildren   outside  at the door  on the path  exchanging Christmas 2020 presents   nothing more to say   ,2021-12-03 23:50:25+00:00,58311878,0,1,0,0,Manchester,"Salford, England",['https://t.co/iZse9vWoje'],"['JaynieJM', 'Conservatives']",[],positive
1466917758717865992,Time for a Christmas film after I put the fucking Christmas tree up tomoz  after many arguments about where the bastard baubles go  Ps  Die is a Christmas film  I’ll hear nowt else  Please choose 😘,2021-12-03 23:50:22+00:00,3035404913,0,5,0,11,"Leeds, England","Leeds, England",[],[],[],negative
1466916498757324801,‘Christmas Hug’ IYAGiveaway ,2021-12-03 23:45:21+00:00,4418398588,0,0,0,0,"North West, England","Beckermet, England",['https://t.co/dQF63G6AHe'],[],['IYAGiveaway'],neutral
1466916276786315269,Lovely reunion tonight with my fab buddies from Colchester   it’s only been two years and to top it all a lovely walk through London Town looking at the Christmas Lights AdventJoy day 3   ,2021-12-03 23:44:29+00:00,115120023,0,8,0,0,"Chesham, South East","Poplar, London",['https://t.co/dh9yL8N1aA'],"['PatsyH63', 'AliPower68']",['AdventJoy'],positive
1466916208347918346,Our little elves have been working extra hard tonight to bring you our Christmas windows  We hope you’ve all been good this year so Santa can treat you with goodies from Hargreaves hargreavesofbuxton buxtonbirachristmascomp    ,2021-12-03 23:44:12+00:00,2461465824,1,6,0,0,"Buxton, England","Buxton, England",['https://t.co/gckMWOiPCu'],"['biraofficial', 'shopneartoo', 'biradirect']","['hargreavesofbuxton', 'buxton', 'birachristmascomp']",positive
1466916197077860362,It s not a proper Christmas night out until you get asked to help a girl out of their jumpsuit in the loos girlclub,2021-12-03 23:44:10+00:00,20182658,0,8,0,1,Sheffield,"York, England",[],[],['girlclub'],neutral
1466916167247962112,Our little elves have been working extra hard tonight to bring you our Christmas windows  We hope you’ve all been good this year so Santa can treat you with goodies from Hargreaves hargreavesofbuxton buxtonbirachristmascomp    ,2021-12-03 23:44:02+00:00,2461465824,1,7,1,0,"Buxton, England","Buxton, England",['https://t.co/JbmNXSoUlx'],"['biraofficial', 'shopneartoo', 'biradirect']","['hargreavesofbuxton', 'buxton', 'birachristmascomp']",positive
1466916068086136833,Pet peeve of Christmas confections  icing sugar as ❄️  Panettone is only exception ,2021-12-03 23:43:39+00:00,1253811776,0,0,0,0,"West Midlands, England","Birmingham, England",['https://t.co/tz6IxSOolR'],[],[],neutral
1466915750770319362,A very different drink to my usual Friday tipple mugsonpointthoughSpent a lovely evening watching Christmas films with the daughter  on sofa with duvet and goodies perfectcompany ❤️🎄🧑‍🎄🤶   Coleshill  Warwickshire ,2021-12-03 23:42:23+00:00,322229717,0,0,0,0,Birmingham,"Coleshill, England",['https://t.co/O9ziU9Akrq'],[],['mugsonpointthough'],positive
1466915721481531396,It s not Christmas  It s Advent ,2021-12-03 23:42:16+00:00,419606551,0,3,0,2,,"Wales, United Kingdom",[],[],[],neutral
1466915592712208385,Darling  I’ve just put the understated Christmas decorations out the front ,2021-12-03 23:41:45+00:00,123539426,0,28,0,1,Bristol,"Kensington, London",['https://t.co/BKMSNMqCFT'],[],[],neutral
1466915563792474120,Wee bit of fun  Merry Christmas  Santa arrived  kiddos had a ball  Thank you to  for making this possible  Given the circumstances with Covid we were delighted to even have a cavalcade  Thanks a lot  😍 Portrush MerryChristmas Santa Happykids winternights ,2021-12-03 23:41:39+00:00,1425141372722552837,0,0,0,0,Northern Ireland,"Portrush, Northern Ireland",['https://t.co/HW3f9f9Erk'],['causewayglensevents'],"['Portrush', 'MerryChristmas', 'Santa', 'Happykids', 'winternights']",positive
1466915431202050052,Tell me you’re an unstable human without telling me you’re an unstable human…I am lying in bed listening to Christmas carols and weeping while simultaneously smiling and looking at holidays that I can’t afford 👍🏼 😭 🎄 ,2021-12-03 23:41:07+00:00,85855318,1,8,0,0,"London, England","Wandsworth, London",['https://t.co/gc9GTX3lTw'],[],[],neutral
1466915364298764292,Seriously though get a best friend who’s a hairdresser  You won’t look back 🙌🏼 Especially when they take the time to do your hair on a Friday night after hours because your an unorganised bitch who’s incapable of booking appointments this close to Christmas 😂,2021-12-03 23:40:51+00:00,318345482,0,0,0,0,"Nuneaton, England","Nuneaton, England",[],[],[],positive
1466915344841383943,Softball Christmas in Clapham   ir’s been too long   Dan amp angel restaurant ,2021-12-03 23:40:46+00:00,15720941,0,0,0,0,Camden,"Wandsworth, London",['https://t.co/1OC5vtmTzM'],[],[],negative
1466915292467109890,Our Maternity Unit  NHS takes Christmas VERY seriously  Happy to see buddy the elf joining the MDT and teaching some invaluable breastfeeding positions  MDT elfontheshelf Christmas2021 midwifery breastfeeding  UK   Wolverhampton ,2021-12-03 23:40:34+00:00,1237880233828769792,0,6,1,0,"West Midlands, England","Shrewsbury, England",['https://t.co/mzaycGCmAL'],"['RWT_NHS', 'BfN_UK', 'AmandaCostello2', 'SamBall79837789']","['MDT', 'elfontheshelf', 'Christmas2021', 'midwifery', 'breastfeeding', 'Wolverhampton']",positive
1466915279896678402,Are you ready for Christmas  ,2021-12-03 23:40:31+00:00,1463249594951757826,0,2,0,0,"London, England","London, England",['https://t.co/SGfCpRCiwq'],[],[],positive
1466915203270987782, have you heard about changes to make the NHS COVID pass available to double jabbed 12 15 year olds  🙏Meant to be in Spain for Christmas and despite my 13 year old being fully vaccinated I can t currently get evidence 🙁 ,2021-12-03 23:40:13+00:00,325656245,0,0,0,2,Cheltenham,"Kinver, England",['https://t.co/x0o7u9Z8Fe'],['SophieLamTravel'],[],positive
1466914699119837185,ElfOnTheShelf Day 4   Warming up after traveling back from the nightly Santa visit🎄🎅MyLittleMen Christmas MrChristmas DaddyChristmas NaughtyElves   East Retford ,2021-12-03 23:38:12+00:00,179469966,0,0,0,0,Where it's at,"East Midlands, England",['https://t.co/LNTN2EmXGD'],[],"['ElfOnTheShelf', 'MyLittleMen', 'Christmas', 'MrChristmas', 'DaddyChristmas', 'NaughtyElves']",neutral
1466914518747987970,Christmas ,2021-12-03 23:37:29+00:00,24357959,0,1,0,0,Enfield Voices & GlobalNet21,"Enfield, London",['https://t.co/DvxEjq3Tfh'],[],['Christmas'],neutral
1466914477920722952,My  28M  girlfriend  27F  just played Last Christmas to me after I told her I was participating in Whammagedon this year  what should I do   posted to r relationships ,2021-12-03 23:37:20+00:00,29812779,0,0,1,0,,"Glasgow, Scotland",[],[],['Whammagedon'],neutral
1466914417434628099,Another night out  this time breaking out the Christmas gear  ,2021-12-03 23:37:05+00:00,564031911,0,4,0,0,Croydon,"Croydon, London",['https://t.co/6DzfV3QhJW'],[],[],neutral
1466914064408498180,There are just 2 days left to order your copy of The Enchanted Suitcase  Preston s Christmas Surprise  Last orders will be midnight on the 5th December  Order your copy here at 🐼👜🎅 ,2021-12-03 23:35:41+00:00,1436285372594540552,1,0,0,0,,"Birkenhead, England","['https://t.co/nTUYkf9zIk', 'https://t.co/O1gudPFF8z']",[],[],neutral
1466913951028027394,Next Friday  and I will be wearing our Christmas Jumpers in the  Office for   ChristmasJumperDay ,2021-12-03 23:35:14+00:00,308088859,0,5,0,0,"Sporle, Norfolk, England","Sporle, England",['https://t.co/jukHi9SmQf'],"['ChrisGrange29', 'SWNCA', 'savechildrenuk']","['Christmas', 'ChristmasJumperDay']",neutral
1466913805129195521,Amazing fun with   Jez Cook   amp  Ducato Pietrowski tonight in Witney 👍🎶 Merry Christmas 🎅🏻🎄   Corn Exchange Newbury ,2021-12-03 23:34:39+00:00,259716447,1,1,0,0,,"Newbury, England",['https://t.co/DrOqTETjlM'],['bassicinstinct'],[],positive
1466913504141746180,Completed the annual  Christmas Shop with Mummy this evening  Selfie was necessary  ChristmasShopping Harrods MummyDaughterTime London Pretty Lights   Harrods   Knightsbridge ,2021-12-03 23:33:27+00:00,25486673,0,0,0,0,Croydon,"Kensington, London",['https://t.co/eFrIjh2nDc'],['harrods'],"['ChristmasShopping', 'Harrods', 'MummyDaughterTime', 'London', 'Pretty', 'Lights']",positive
1466913291062632453, Charity Thank you for your great work lifesavers  and I’m so pleased I got my Christmas cards from  Charity for this year a first,2021-12-03 23:32:37+00:00,1256293017616515072,0,1,0,0,"Ellesmere, Salop. Ramsey Cambs","Ramsey, England",[],"['Magpas_Charity', 'Magpas_Charity']",['lifesavers'],positive
1466912999080398854,It’s beginning to look a lot like Christmas  ,2021-12-03 23:31:27+00:00,2196851228,0,3,0,0,Renfrew,DoubleTree by Hilton Hotel Glasgow Central,['https://t.co/dJdCx3BgxT'],[],[],neutral
1466912876967469060,Works Christmas drinks 🍸 🎄 ,2021-12-03 23:30:58+00:00,2739881505,0,2,0,0,Crookham Village Hampshire,"Fleet, England",['https://t.co/P2Ym2Mqank'],[],[],neutral
1466912547697741830,Christmas is upon us once again  Do find it hard to enjoy this season with so much to do and so many plans to execute Maybe you need to slow down  amp  enjoy the moment parenting Christmas SlowSlow slowlife slowliving audiobook BookRecommendations ,2021-12-03 23:29:39+00:00,973990554001465344,0,1,0,0,"Norwich, England","East, England",['https://t.co/Ie56hNlwX1'],[],"['parenting', 'Christmas', 'SlowSlow', 'slowlife', 'slowliving', 'audiobook', 'BookRecommendations']",positive
1466912456954073092,i love christmas in a city ,2021-12-03 23:29:18+00:00,2958213041,0,12,0,1,north lincs,"Leeds, England",['https://t.co/5nc0TwyM34'],[],[],positive
1466912401866076161, This would be perfect and make our Christmas extra special ,2021-12-03 23:29:05+00:00,204951851,0,0,0,0,"Cleveleys, Lancashire","Fleetwood, England",[],"['MagnersUK', '27Tawnyowl']",[],positive
1466912103525240839,Trying to cool down in bed with window open after tidying up the child toys under tables and other places to get the living room ready to put up the Christmas tree 🎄 but hoovering needs to be done first in the morning Christmas thingstobedone,2021-12-03 23:27:54+00:00,945602588640202753,0,0,0,0,"Leven, Scotland","Leven, Scotland",[],[],"['Christmas', 'thingstobedone']",positive
1466912055584247815,What a cracking night that was with robbo  brown  locke and colquhounPlus I ve sorted my step dad s Christmas 🎄😁 ,2021-12-03 23:27:42+00:00,361787909,0,2,0,0,edinburgh,"Prestonpans, Scotland",['https://t.co/T0cTp7Tx3w'],[],[],neutral
1466912040476418062, In Ireland we never say    The Holidays  at Christmas  We embrace the religious and family aspects of this special season and while enjoying our festivities  we acknowledge those less fortunate than ourselves  by ensuring that no neighbours are left alone ,2021-12-03 23:27:39+00:00,714994150,0,1,0,0,Ireland.,"Newtownabbey, Northern Ireland",[],['IceIsMyVice'],[],positive
1466911660002709504,Ultimate Indulgent Christmas Hamper Competition £269 99 Value  giveaway win ,2021-12-03 23:26:08+00:00,20532313,0,0,0,0,United Kingdom,"Basildon, East",['https://t.co/TjT8YL1K59'],[],"['giveaway', 'win']",positive
1466911613596938244,Was so disappointed to have missed the  Chatsworth Christmas market this year  with my girls    rotten flu   How pretty were all the lights at dusk  🎄✨🎄 ,2021-12-03 23:25:57+00:00,557165148,1,8,0,1,,"East Midlands, England",['https://t.co/IqrkQC86wT'],['ChatsworthHouse'],[],negative
1466911333790756866,Christmas beauts  🎄🍸🍹🥂🍸🍹🥂🎄 ,2021-12-03 23:24:50+00:00,1318645093,0,8,0,0,"London, UK","Ealing, London",['https://t.co/1JFXj1osQs'],[],[],neutral
1466911331634880517, It’s what the public want the police to do  so therefore serving constituents  many of which spent Christmas alone  died alone or couldn’t be with dying relatives  because of the rules for ‘us’ that differ from the rules for the government  NotRocketScience ToryCorruption,2021-12-03 23:24:50+00:00,160576119,0,0,0,0,Caerdydd,"Cardiff, Wales",[],['lucyallan'],"['NotRocketScience', 'ToryCorruption']",positive
1466911267952726016,Can t wait for this  Christmas holiday binge watch sorted  NoMercy CobraKaiSeason4 two evil sensei s reunited  ,2021-12-03 23:24:34+00:00,1382032043966627843,0,0,0,0,Avengers Headquarters ,"Birmingham, England",['https://t.co/yCuNL4JahQ'],['djhank86'],"['NoMercy', 'CobraKaiSeason4']",negative
1466911060699627522, Streak42   It was Christmas 1973 ,2021-12-03 23:23:45+00:00,152707516,0,0,0,0,Fulchester,"Lewisham, London",[],"['Losing_Streak42', 'dpjermy', 'sophieheloiset']",[],neutral
1466911005624180742,NEW CHRISTMAS SPECIAL OF THE PATRICK STAR SHOW ON TONIGHT  See “Just In Time For Christmas” TONIGHT AT 7 00 PM ON NICKELODEON  🤗❤️💚🎄🎅🏻🧑🏻‍🎄🤶🏻🎁🍪❄️🌨⛄️☃️🦌⭐️🌟🪨🌺🍦📺🌊🧽🐙🦀🐌🐿☀️🌞🏝🥰 ThePatrickStarShow ThePatrickShow JustInTimeForChristmas ThePatrickStarShowSeason1 ,2021-12-03 23:23:32+00:00,2600442982,0,1,0,0,"Northport, NY","Patrick, Isle of Man",['https://t.co/EAVCsPBeS8'],[],"['ThePatrickStarShow', 'ThePatrickShow', 'JustInTimeForChristmas', 'ThePatrickStarShowSeason1']",positive
1466910886669418501,Man Has Hilariously Refreshing Gay Santa Advert Complaint   UNILAD  By now you may well have seen one the more romantic Christmas adverts of the season  in which Santa gets a boyfriend  Made by the Norwegian Postal   ,2021-12-03 23:23:03+00:00,138418838,1,0,0,0,Americas | United Kingdom,"London, England",['https://t.co/MHJgkb1WyW'],[],[],positive
1466910886220681219,,2021-12-03 23:23:03+00:00,17017754,0,0,0,0,Todmorden\StLeonardsOnSea\🌏,"Todmorden, England",['https://t.co/vPqD6ifhxg'],[],[],neutral
1466910861193318408,Couldn t find my door wreath so made one using leftover Christmas paraphernalia handmadewithlove diycrafts christmasmood glasgowart crafting glasgowloveschristmas Christmas2021 crafts christmasdecorations hotgluegun creativelycrafty handcrafted handmadechristmas ,2021-12-03 23:22:57+00:00,27448075,0,1,0,0,"Glasgow, Scotland","Glasgow, Scotland",['https://t.co/ufeib0lhos'],[],"['handmadewithlove', 'diycrafts', 'christmasmood', 'glasgowart', 'crafting', 'glasgowloveschristmas', 'Christmas2021', 'crafts', 'christmasdecorations', 'hotgluegun', 'creativelycrafty', 'handcrafted', 'handmadechristmas']",neutral
1466910841576509443,Looking for storytelling  poetry  prizes  live music  spoken word  free books  art workshops  and lots of fun You ll find it all at  A Christmas Cavalcade Saturday 11 December 202112 30pm till lateThe Settle Inn91 St Mary s Wynd StirlingFK8 1BUFREE  Donations welcomed  ,2021-12-03 23:22:53+00:00,2574645001,0,1,0,0,The Forth Valley Area (Scotlan,"Falkirk, Scotland",['https://t.co/XFJjYPf32x'],[],[],positive
1466910757073952773,12 hours until 3500 fans pour into the silverlands… like a kid on Christmas 😍LETS FUCKING AV ITTTT💙💙💙UpTheBucks,2021-12-03 23:22:33+00:00,1233692974187515904,0,10,0,0,Railway end,"Buxton, England",[],[],['UpTheBucks'],negative
1466910725432033282,  I couldn t agree more Linda  We love Christmas here  From Midnight Mass  the wee stories for the children  the tree   through all the family sat down for lunch  to the heartwarming sound of the wee ones playing  with their toys from Santa  We NEVER call Christmas  the holidays ,2021-12-03 23:22:25+00:00,714994150,0,1,0,0,Ireland.,"Newtownabbey, Northern Ireland",[],"['Linda3Lucero', 'IceIsMyVice']",[],positive
1466910684432715776,,2021-12-03 23:22:15+00:00,1214283453891366912,0,0,0,0,"Reading, England","Thatcham, England",['https://t.co/dppePJJdpF'],[],[],neutral
1466910576173633539,Our Rucstall post box has had a fresh lick of paint this year and is ready to receive children s Christmas cards in the hall Thank you to our Year Six Postal Team for delivering daily  ,2021-12-03 23:21:49+00:00,802946010444169216,0,1,0,0,"Basingstoke, England","South East, England",['https://t.co/9KOmnA0OSs'],[],[],positive
1466910280835817483, UK Oh my goodness I would love this amazing advent calendar so that I could look glam over Christmas ,2021-12-03 23:20:39+00:00,768016712079933440,0,0,0,0,"Chelmsford, East","Chelmsford, East",[],"['Visiondirect_UK', 'janieg33']",[],positive
1466910273969823751,ElfOnTheShelf   Day 2   Elfie  Alfie  amp  Ollie decided to help sort my Avon out  🎄Elfie Alfie Ollie Christmas Fun Christmas2021 ChristmasTime   Canterbury  Kent ,2021-12-03 23:20:37+00:00,376300250,0,0,0,0,"Canterbury, Kent, England","Canterbury, England",['https://t.co/MWdwoZ4Nvg'],[],"['ElfOnTheShelf', 'Elfie', 'Alfie', 'Ollie', 'Christmas', 'Fun', 'Christmas2021', 'ChristmasTime']",positive
1466910255636484096,Christmas  Sheffield  sheffieldcathedral  simply stunning  ,2021-12-03 23:20:33+00:00,302797764,3,8,0,1,"Sheffield, England","Eckington, England",['https://t.co/qqvVrm4E5i'],[],"['Christmas', 'Sheffield', 'sheffieldcathedral']",positive
1466910225252900871,Home from the  Christmas Do in time for the  😂😂😂,2021-12-03 23:20:26+00:00,237060482,0,0,0,0,Yorkshire,"Dewsbury, England",[],"['titanoffices', 'BigNarstieShow']",[],neutral
1466910125868953607, dogsmith Wow she s the perfect Christmas present,2021-12-03 23:20:02+00:00,220124236,0,0,0,0,"Heacham, England","Heacham, England",[],['the_dogsmith'],[],positive
1466910121355792384,may I submit the C♯ major chords  ie  major chord III  in the opening verse of Shakin’ Stevens’ ‘Merry Christmas Everyone’  Never fails to make me smile  ,2021-12-03 23:20:01+00:00,20642584,0,1,0,0,"Norwich, UK","East, England",['https://t.co/fe5qjsuLnj'],[],[],positive
1466909972172791808, A Christmas Fairy,2021-12-03 23:19:25+00:00,768016712079933440,0,0,0,0,"Chelmsford, East","Chelmsford, East",[],['Towergate'],[],neutral
1466909623538143239,We ve had a week mist of the Xmas shopping done  Elfie returned  Why did we start elf on the shelf  we started decorating for Christmas  only 3 weeks away  How and made our diy wreath supplied by a local flower supplier nature s posy  But this is my favourite time of year  ,2021-12-03 23:18:02+00:00,260897259,0,0,0,0,England,"East, England",['https://t.co/TNXhGadU6L'],[],[],neutral
1466909612846850048,So much love for Stormzy and the merky team  Amazing free Christmas show for Croydon families 😍 Entertaining and uplifting  generous prizes for young people  presents for everyone ✨Stormzy will never turn his back on the Cronx  he s so great 🤩 can t wait for next year 💫 ,2021-12-03 23:18:00+00:00,20681246,4,29,0,0,London,"Croydon, London",['https://t.co/gInppDiLfr'],[],"['merky', 'Cronx']",positive
1466909497650253831,  My son lives in London   we hadn t seen him for ages  he couldn t come home for Christmas  while they partied  Every family has a story of  what the law  denied them of   but we complied  for the good of all   not LiarJohnson though rules are not for him,2021-12-03 23:17:32+00:00,58225873,0,1,0,0,", Liverpool England","Halewood, England",[],"['Tecton18', 'metpoliceuk']",['LiarJohnson'],positive
1466908854936129539,Family night out to  Illumination Trail   Christmas celebrations have begun ❤💙Familytime Christmas ,2021-12-03 23:14:59+00:00,330958871,0,1,0,0,,"Kidderminster, England",['https://t.co/1uJWsNdswa'],['BlenheimPalace'],"['Familytime', 'Christmas']",neutral
1466908808815513618, Well done Sam 👍🏻👍🏻 Enjoy your Christmas,2021-12-03 23:14:48+00:00,1369610810494947328,0,1,0,1,"Isle of Anglesey, North Wales","Menai Bridge, Wales",[],['HawkEditorial'],[],positive
1466908673628852232, If I didn t currently have  issues  I d have been seeing Joe Lycett tonight in Crewe  I m sure he d be delighted to come over and switch on my Christmas lights as an alternative 😀,2021-12-03 23:14:16+00:00,1645628545,0,0,0,0,"Audley, England","Audley, England",[],['robgreen78'],[],positive
1466908532326944768,Re sharing the blog of my post Christmas evaluation from last year A reminder to myself of how wise  ahum  I was  as my grief ridden December tum is starting to kick in and I’m trying to remember all that this time last year taught me ,2021-12-03 23:13:42+00:00,759180295,0,3,0,0,Kidwelly (Valleys at heart).,"Kidwelly, Wales",['https://t.co/0puxahc0wn'],[],[],negative
1466908363099357188,According to my chocolate advent calendar  It s Christmas day tomorrow,2021-12-03 23:13:02+00:00,91989449,0,0,0,0,"Blaby, Leicester","Blaby, England",[],[],[],neutral
1466908299035561985,Our Christmas Spirits were set soaring at the stunning opening performance of “A Christmas Carol”  tonight  🎭🎶👻🎅🏽🎄😇Brilliant musical adaptation of Dickens’ classic sits beautifully in the magnificent Painted Hall  🙌🏽Book now 🎫 ,2021-12-03 23:12:46+00:00,167344221,5,16,2,0,Greenwich (GMT),"Greenwich, London","['https://t.co/CW2IWC9usT', 'https://t.co/KNfVWu48jO']",['orncgreenwich'],[],positive
1466908226067251202,   Don t forget the Knaresborough Christmas market this weekend too ,2021-12-03 23:12:29+00:00,1183415142,0,0,0,0,"Knaresborough, England","Knaresborough, England",[],"['JoanitaMusisi', 'BBCYork', 'YorkshireCCC']",['Knaresborough'],neutral
1466908063684833284,Christmas has arrived in Hythe ChristmasTree ,2021-12-03 23:11:50+00:00,583113831,0,1,0,0,"New Forest, UK","Hythe, England",['https://t.co/ZaeRGKs49Z'],[],['ChristmasTree'],neutral
1466907364838236161, Die Hard  My favourite Christmas movie ❤️,2021-12-03 23:09:04+00:00,88515691,0,0,0,0,"Ripponden, West yorkshire.","Ripponden, England",[],['SmileageDiva'],[],negative
1466907154774994953,Might start my 12 unfollowings of Christmas early this year ,2021-12-03 23:08:14+00:00,14642744,0,1,0,0,Bristol/Bogota/Berlin/Bognor,"Bristol, England",[],[],[],positive
1466906948272627722,Merry Christmas 🎄 ,2021-12-03 23:07:24+00:00,106892286,1,3,0,1,"Glasgow, Scotland","Glasgow, Scotland",['https://t.co/vXzhycikDa'],[],[],neutral
1466906818840514576,Red and green should never be seen  Unless it’s a weegie Christmas ,2021-12-03 23:06:54+00:00,107537640,0,1,0,0,St Albans & Glasgow,"Glasgow, Scotland",['https://t.co/w4BFwhem0R'],[],[],negative
1466906561138368514,Day 3 of our Christmas countdown presents to you 🎄Christmas 25DaysOfChristmas  December3rd Christmas2021,2021-12-03 23:05:52+00:00,933671193344962560,0,1,0,0,"London, England","Bexley, London",['https://t.co/FhvtlRXXn8'],[],"['Christmas', '25DaysOfChristmas', 'December3rd', 'Christmas2021']",neutral
1466906528401735684, White Christmas ,2021-12-03 23:05:44+00:00,702979771,0,0,0,0,Dunfermline,"Dunfermline, Scotland",[],['MarkVogan'],[],neutral
1466905824773779464,I’ll take some too and Christmas cake ,2021-12-03 23:02:57+00:00,3301804454,0,1,0,1,Jamaica,"Hillingdon, London",['https://t.co/pCHJ8FpNzk'],[],[],neutral
